pair_id,rgb_frame_idx,timestamp,section,rgb_error_ms,label,modality
pair_01330,4250,2020-09-24T13:12:21.268000,172,6.017024726389764,thermal,thermal-rgb
pair_01331,4250,2020-09-24T13:12:21.268000,172,6.017024726389764,thermal,thermal-rgb
pair_01332,4250,2020-09-24T13:12:21.268000,172,6.017024726389764,thermal,thermal-rgb
pair_01333,4250,2020-09-24T13:12:21.268000,172,6.017024726389764,thermal,thermal-rgb
pair_01334,4250,2020-09-24T13:12:21.268000,172,6.017024726389764,thermal,thermal-rgb
pair_01335,4250,2020-09-24T13:12:21.268000,172,6.017024726389764,thermal,thermal-rgb
pair_01336,4250,2020-09-24T13:12:21.268000,172,6.017024726389764,thermal,thermal-rgb
pair_01337,4275,2020-09-24T13:12:22.268000,173,19.393595460059032,thermal,thermal-rgb
pair_01338,4275,2020-09-24T13:12:22.268000,173,19.393595460059032,thermal,thermal-rgb
pair_01339,4275,2020-09-24T13:12:22.268000,173,19.393595460059032,thermal,thermal-rgb
pair_01340,4275,2020-09-24T13:12:22.268000,173,19.393595460059032,thermal,thermal-rgb
pair_01341,4275,2020-09-24T13:12:22.268000,173,19.393595460059032,thermal,thermal-rgb
pair_01342,4275,2020-09-24T13:12:22.268000,173,19.393595460059032,thermal,thermal-rgb
pair_01343,4275,2020-09-24T13:12:22.268000,173,19.393595460059032,thermal,thermal-rgb
pair_01344,4275,2020-09-24T13:12:22.268000,173,19.393595460059032,thermal,thermal-rgb
pair_01345,4299,2020-09-24T13:12:23.268000,174,7.764896635592322,thermal,thermal-rgb
pair_01346,4299,2020-09-24T13:12:23.268000,174,7.764896635592322,thermal,thermal-rgb
pair_01347,4299,2020-09-24T13:12:23.268000,174,7.764896635592322,thermal,thermal-rgb
pair_01348,4299,2020-09-24T13:12:23.268000,174,7.764896635592322,thermal,thermal-rgb
pair_01349,4299,2020-09-24T13:12:23.268000,174,7.764896635592322,thermal,thermal-rgb
pair_01350,4299,2020-09-24T13:12:23.268000,174,7.764896635592322,thermal,thermal-rgb
pair_01351,4299,2020-09-24T13:12:23.268000,174,7.764896635592322,thermal,thermal-rgb
pair_01352,4299,2020-09-24T13:12:23.268000,174,7.764896635592322,thermal,thermal-rgb
pair_01353,4324,2020-09-24T13:12:24.268000,175,5.611674098076946,thermal,thermal-rgb
pair_01354,4324,2020-09-24T13:12:24.268000,175,5.611674098076946,thermal,thermal-rgb
pair_01355,4324,2020-09-24T13:12:24.268000,175,5.611674098076946,thermal,thermal-rgb
pair_01356,4324,2020-09-24T13:12:24.268000,175,5.611674098076946,thermal,thermal-rgb
pair_01357,4324,2020-09-24T13:12:24.268000,175,5.611674098076946,thermal,thermal-rgb
pair_01358,4324,2020-09-24T13:12:24.268000,175,5.611674098076946,thermal,thermal-rgb
pair_01359,4324,2020-09-24T13:12:24.268000,175,5.611674098076946,thermal,thermal-rgb
pair_01360,4349,2020-09-24T13:12:25.268000,176,18.988244831774637,thermal,thermal-rgb
pair_01361,4349,2020-09-24T13:12:25.268000,176,18.988244831774637,thermal,thermal-rgb
pair_01362,4349,2020-09-24T13:12:25.268000,176,18.988244831774637,thermal,thermal-rgb
pair_01363,4349,2020-09-24T13:12:25.268000,176,18.988244831774637,thermal,thermal-rgb
pair_01364,4349,2020-09-24T13:12:25.268000,176,18.988244831774637,thermal,thermal-rgb
pair_01365,4349,2020-09-24T13:12:25.268000,176,18.988244831774637,thermal,thermal-rgb
pair_01366,4349,2020-09-24T13:12:25.268000,176,18.988244831774637,thermal,thermal-rgb
pair_01367,4349,2020-09-24T13:12:25.268000,176,18.988244831774637,thermal,thermal-rgb
pair_01368,4373,2020-09-24T13:12:26.268000,177,8.17024726390514,thermal,thermal-rgb
pair_01369,4373,2020-09-24T13:12:26.268000,177,8.17024726390514,thermal,thermal-rgb
pair_01370,4373,2020-09-24T13:12:26.268000,177,8.17024726390514,thermal,thermal-rgb
pair_01371,4373,2020-09-24T13:12:26.268000,177,8.17024726390514,thermal,thermal-rgb
pair_01372,4373,2020-09-24T13:12:26.268000,177,8.17024726390514,thermal,thermal-rgb
pair_01373,4373,2020-09-24T13:12:26.268000,177,8.17024726390514,thermal,thermal-rgb
pair_01374,4373,2020-09-24T13:12:26.268000,177,8.17024726390514,thermal,thermal-rgb
pair_01375,4373,2020-09-24T13:12:26.268000,177,8.17024726390514,thermal,thermal-rgb
pair_01376,4398,2020-09-24T13:12:27.268000,178,5.206323469792551,thermal,thermal-rgb
pair_01377,4398,2020-09-24T13:12:27.268000,178,5.206323469792551,thermal,thermal-rgb
pair_01378,4398,2020-09-24T13:12:27.268000,178,5.206323469792551,thermal,thermal-rgb
pair_01379,4398,2020-09-24T13:12:27.268000,178,5.206323469792551,thermal,thermal-rgb
pair_01380,4398,2020-09-24T13:12:27.268000,178,5.206323469792551,thermal,thermal-rgb
pair_01381,4398,2020-09-24T13:12:27.268000,178,5.206323469792551,thermal,thermal-rgb
pair_01382,4398,2020-09-24T13:12:27.268000,178,5.206323469792551,thermal,thermal-rgb
pair_01383,4398,2020-09-24T13:12:27.268000,178,5.206323469792551,thermal,thermal-rgb
pair_01384,4423,2020-09-24T13:12:28.268000,179,18.58289420346182,thermal,thermal-rgb
pair_01385,4423,2020-09-24T13:12:28.268000,179,18.58289420346182,thermal,thermal-rgb
pair_01386,4423,2020-09-24T13:12:28.268000,179,18.58289420346182,thermal,thermal-rgb
pair_01387,4423,2020-09-24T13:12:28.268000,179,18.58289420346182,thermal,thermal-rgb
pair_01388,4423,2020-09-24T13:12:28.268000,179,18.58289420346182,thermal,thermal-rgb
pair_01389,4423,2020-09-24T13:12:28.268000,179,18.58289420346182,thermal,thermal-rgb
pair_01390,4423,2020-09-24T13:12:28.268000,179,18.58289420346182,thermal,thermal-rgb
pair_01391,4423,2020-09-24T13:12:28.268000,179,18.58289420346182,thermal,thermal-rgb
pair_01392,4447,2020-09-24T13:12:29.268000,180,8.575597892189535,thermal,thermal-rgb
pair_01393,4447,2020-09-24T13:12:29.268000,180,8.575597892189535,thermal,thermal-rgb
pair_01394,4447,2020-09-24T13:12:29.268000,180,8.575597892189535,thermal,thermal-rgb
pair_01395,4447,2020-09-24T13:12:29.268000,180,8.575597892189535,thermal,thermal-rgb
pair_01396,4447,2020-09-24T13:12:29.268000,180,8.575597892189535,thermal,thermal-rgb
pair_01397,4447,2020-09-24T13:12:29.268000,180,8.575597892189535,thermal,thermal-rgb
pair_01398,4447,2020-09-24T13:12:29.268000,180,8.575597892189535,thermal,thermal-rgb
pair_01399,4472,2020-09-24T13:12:30.268000,181,4.800972841508155,thermal,thermal-rgb
pair_01400,4472,2020-09-24T13:12:30.268000,181,4.800972841508155,thermal,thermal-rgb
pair_01401,4472,2020-09-24T13:12:30.268000,181,4.800972841508155,thermal,thermal-rgb
pair_01402,4472,2020-09-24T13:12:30.268000,181,4.800972841508155,thermal,thermal-rgb
pair_01403,4472,2020-09-24T13:12:30.268000,181,4.800972841508155,thermal,thermal-rgb
pair_01404,4472,2020-09-24T13:12:30.268000,181,4.800972841508155,thermal,thermal-rgb
pair_01405,4472,2020-09-24T13:12:30.268000,181,4.800972841508155,thermal,thermal-rgb
pair_01406,4497,2020-09-24T13:12:31.268000,20,18.177543575177424,thermal,thermal-rgb
pair_01407,4497,2020-09-24T13:12:31.268000,182,18.177543575177424,thermal,thermal-rgb
pair_01408,4497,2020-09-24T13:12:31.268000,182,18.177543575177424,thermal,thermal-rgb
pair_01409,4497,2020-09-24T13:12:31.268000,182,18.177543575177424,thermal,thermal-rgb
pair_01410,4497,2020-09-24T13:12:31.268000,182,18.177543575177424,thermal,thermal-rgb
pair_01411,4497,2020-09-24T13:12:31.268000,182,18.177543575177424,thermal,thermal-rgb
pair_01412,4497,2020-09-24T13:12:31.268000,182,18.177543575177424,thermal,thermal-rgb
pair_01413,4497,2020-09-24T13:12:31.268000,182,18.177543575177424,thermal,thermal-rgb
pair_01414,4497,2020-09-24T13:12:31.268000,182,18.177543575177424,thermal,thermal-rgb
pair_01415,4521,2020-09-24T13:12:32.268000,183,8.98094852047393,thermal,thermal-rgb
pair_01416,4521,2020-09-24T13:12:32.268000,183,8.98094852047393,thermal,thermal-rgb
pair_01417,4521,2020-09-24T13:12:32.268000,183,8.98094852047393,thermal,thermal-rgb
pair_01418,4521,2020-09-24T13:12:32.268000,183,8.98094852047393,thermal,thermal-rgb
pair_01419,4521,2020-09-24T13:12:32.268000,183,8.98094852047393,thermal,thermal-rgb
pair_01420,4521,2020-09-24T13:12:32.268000,183,8.98094852047393,thermal,thermal-rgb
pair_01421,4521,2020-09-24T13:12:32.268000,183,8.98094852047393,thermal,thermal-rgb
pair_01422,4521,2020-09-24T13:12:32.268000,183,8.98094852047393,thermal,thermal-rgb
pair_01423,4546,2020-09-24T13:12:33.268000,184,4.395622213195338,thermal,thermal-rgb
pair_01424,4546,2020-09-24T13:12:33.268000,184,4.395622213195338,thermal,thermal-rgb
pair_01425,4546,2020-09-24T13:12:33.268000,184,4.395622213195338,thermal,thermal-rgb
pair_01426,4546,2020-09-24T13:12:33.268000,184,4.395622213195338,thermal,thermal-rgb
pair_01427,4546,2020-09-24T13:12:33.268000,184,4.395622213195338,thermal,thermal-rgb
pair_01428,4546,2020-09-24T13:12:33.268000,184,4.395622213195338,thermal,thermal-rgb
pair_01429,4546,2020-09-24T13:12:33.268000,184,4.395622213195338,thermal,thermal-rgb
pair_01430,4546,2020-09-24T13:12:33.268000,184,4.395622213195338,thermal,thermal-rgb
pair_01431,4571,2020-09-24T13:12:34.268000,185,17.77219294689303,thermal,thermal-rgb
pair_01432,4571,2020-09-24T13:12:34.268000,185,17.77219294689303,thermal,thermal-rgb
pair_01433,4571,2020-09-24T13:12:34.268000,185,17.77219294689303,thermal,thermal-rgb
pair_01434,4571,2020-09-24T13:12:34.268000,185,17.77219294689303,thermal,thermal-rgb
pair_01435,4571,2020-09-24T13:12:34.268000,185,17.77219294689303,thermal,thermal-rgb
pair_01436,4571,2020-09-24T13:12:34.268000,185,17.77219294689303,thermal,thermal-rgb
pair_01437,4571,2020-09-24T13:12:34.268000,185,17.77219294689303,thermal,thermal-rgb
pair_01438,4595,2020-09-24T13:12:35.268000,186,9.386299148786748,thermal,thermal-rgb
pair_01439,4595,2020-09-24T13:12:35.268000,186,9.386299148786748,thermal,thermal-rgb
pair_01440,4595,2020-09-24T13:12:35.268000,186,9.386299148786748,thermal,thermal-rgb
pair_01441,4595,2020-09-24T13:12:35.268000,186,9.386299148786748,thermal,thermal-rgb
pair_01442,4595,2020-09-24T13:12:35.268000,186,9.386299148786748,thermal,thermal-rgb
pair_01443,4595,2020-09-24T13:12:35.268000,186,9.386299148786748,thermal,thermal-rgb
pair_01444,4595,2020-09-24T13:12:35.268000,186,9.386299148786748,thermal,thermal-rgb
pair_01445,4595,2020-09-24T13:12:35.268000,186,9.386299148786748,thermal,thermal-rgb
pair_01446,4620,2020-09-24T13:12:36.268000,187,3.9902715849109427,thermal,thermal-rgb
pair_01447,4620,2020-09-24T13:12:36.268000,187,3.9902715849109427,thermal,thermal-rgb
pair_01448,4620,2020-09-24T13:12:36.268000,187,3.9902715849109427,thermal,thermal-rgb
pair_01449,4620,2020-09-24T13:12:36.268000,187,3.9902715849109427,thermal,thermal-rgb
pair_01450,4620,2020-09-24T13:12:36.268000,187,3.9902715849109427,thermal,thermal-rgb
pair_01451,4620,2020-09-24T13:12:36.268000,187,3.9902715849109427,thermal,thermal-rgb
pair_01452,4620,2020-09-24T13:12:36.268000,187,3.9902715849109427,thermal,thermal-rgb
pair_01453,4620,2020-09-24T13:12:36.268000,187,3.9902715849109427,thermal,thermal-rgb
pair_01454,4645,2020-09-24T13:12:37.268000,188,17.36684231858021,thermal,thermal-rgb
pair_01455,4645,2020-09-24T13:12:37.268000,188,17.36684231858021,thermal,thermal-rgb
pair_01456,4645,2020-09-24T13:12:37.268000,188,17.36684231858021,thermal,thermal-rgb
pair_01457,4645,2020-09-24T13:12:37.268000,188,17.36684231858021,thermal,thermal-rgb
pair_01458,4645,2020-09-24T13:12:37.268000,188,17.36684231858021,thermal,thermal-rgb
pair_01459,4645,2020-09-24T13:12:37.268000,188,17.36684231858021,thermal,thermal-rgb
pair_01460,4645,2020-09-24T13:12:37.268000,188,17.36684231858021,thermal,thermal-rgb
pair_01461,4645,2020-09-24T13:12:37.268000,188,17.36684231858021,thermal,thermal-rgb
pair_01462,4669,2020-09-24T13:12:38.268000,189,9.791649777071143,thermal,thermal-rgb
pair_01463,4669,2020-09-24T13:12:38.268000,189,9.791649777071143,thermal,thermal-rgb
pair_01464,4669,2020-09-24T13:12:38.268000,189,9.791649777071143,thermal,thermal-rgb
pair_01465,4669,2020-09-24T13:12:38.268000,189,9.791649777071143,thermal,thermal-rgb
pair_01466,4669,2020-09-24T13:12:38.268000,189,9.791649777071143,thermal,thermal-rgb
pair_01467,4669,2020-09-24T13:12:38.268000,189,9.791649777071143,thermal,thermal-rgb
pair_01468,4669,2020-09-24T13:12:38.268000,189,9.791649777071143,thermal,thermal-rgb
pair_01469,4669,2020-09-24T13:12:38.268000,189,9.791649777071143,thermal,thermal-rgb
pair_01470,4694,2020-09-24T13:12:39.268000,190,3.584920956626547,thermal,thermal-rgb
pair_01471,4694,2020-09-24T13:12:39.268000,190,3.584920956626547,thermal,thermal-rgb
pair_01472,4694,2020-09-24T13:12:39.268000,190,3.584920956626547,thermal,thermal-rgb
pair_01473,4694,2020-09-24T13:12:39.268000,190,3.584920956626547,thermal,thermal-rgb
pair_01474,4694,2020-09-24T13:12:39.268000,190,3.584920956626547,thermal,thermal-rgb
pair_01475,4694,2020-09-24T13:12:39.268000,190,3.584920956626547,thermal,thermal-rgb
pair_01476,4694,2020-09-24T13:12:39.268000,190,3.584920956626547,thermal,thermal-rgb
pair_01477,4719,2020-09-24T13:12:40.268000,191,16.961491690295816,thermal,thermal-rgb
pair_01478,4719,2020-09-24T13:12:40.268000,191,16.961491690295816,thermal,thermal-rgb
pair_01479,4719,2020-09-24T13:12:40.268000,191,16.961491690295816,thermal,thermal-rgb
pair_01480,4719,2020-09-24T13:12:40.268000,191,16.961491690295816,thermal,thermal-rgb
pair_01481,4719,2020-09-24T13:12:40.268000,191,16.961491690295816,thermal,thermal-rgb
pair_01482,4719,2020-09-24T13:12:40.268000,191,16.961491690295816,thermal,thermal-rgb
pair_01483,4719,2020-09-24T13:12:40.268000,191,16.961491690295816,thermal,thermal-rgb
pair_01484,4719,2020-09-24T13:12:40.268000,191,16.961491690295816,thermal,thermal-rgb
pair_01485,4743,2020-09-24T13:12:41.268000,192,10.197000405355539,thermal,thermal-rgb
pair_01486,4743,2020-09-24T13:12:41.268000,192,10.197000405355539,thermal,thermal-rgb
pair_01487,4743,2020-09-24T13:12:41.268000,192,10.197000405355539,thermal,thermal-rgb
pair_01488,4743,2020-09-24T13:12:41.268000,192,10.197000405355539,thermal,thermal-rgb
pair_01489,4743,2020-09-24T13:12:41.268000,192,10.197000405355539,thermal,thermal-rgb
pair_01490,4743,2020-09-24T13:12:41.268000,192,10.197000405355539,thermal,thermal-rgb
pair_01491,4743,2020-09-24T13:12:41.268000,192,10.197000405355539,thermal,thermal-rgb
pair_01492,4768,2020-09-24T13:12:42.268000,27,3.17957032831373,thermal,thermal-rgb
pair_01493,4768,2020-09-24T13:12:42.268000,193,3.17957032831373,thermal,thermal-rgb
pair_01494,4768,2020-09-24T13:12:42.268000,193,3.17957032831373,thermal,thermal-rgb
pair_01495,4768,2020-09-24T13:12:42.268000,193,3.17957032831373,thermal,thermal-rgb
pair_01496,4768,2020-09-24T13:12:42.268000,193,3.17957032831373,thermal,thermal-rgb
pair_01497,4768,2020-09-24T13:12:42.268000,193,3.17957032831373,thermal,thermal-rgb
pair_01498,4768,2020-09-24T13:12:42.268000,193,3.17957032831373,thermal,thermal-rgb
pair_01499,4768,2020-09-24T13:12:42.268000,193,3.17957032831373,thermal,thermal-rgb
pair_01500,4768,2020-09-24T13:12:42.268000,193,3.17957032831373,thermal,thermal-rgb
pair_01501,4793,2020-09-24T13:12:43.268000,194,16.55614106201142,thermal,thermal-rgb
pair_01502,4793,2020-09-24T13:12:43.268000,194,16.55614106201142,thermal,thermal-rgb
pair_01503,4793,2020-09-24T13:12:43.268000,194,16.55614106201142,thermal,thermal-rgb
pair_01504,4793,2020-09-24T13:12:43.268000,194,16.55614106201142,thermal,thermal-rgb
pair_01505,4793,2020-09-24T13:12:43.268000,194,16.55614106201142,thermal,thermal-rgb
pair_01506,4793,2020-09-24T13:12:43.268000,194,16.55614106201142,thermal,thermal-rgb
pair_01507,4793,2020-09-24T13:12:43.268000,194,16.55614106201142,thermal,thermal-rgb
pair_01508,4793,2020-09-24T13:12:43.268000,194,16.55614106201142,thermal,thermal-rgb
pair_01509,4817,2020-09-24T13:12:44.268000,195,10.602351033668356,thermal,thermal-rgb
pair_01510,4817,2020-09-24T13:12:44.268000,195,10.602351033668356,thermal,thermal-rgb
pair_01511,4817,2020-09-24T13:12:44.268000,195,10.602351033668356,thermal,thermal-rgb
pair_01512,4817,2020-09-24T13:12:44.268000,195,10.602351033668356,thermal,thermal-rgb
pair_01513,4817,2020-09-24T13:12:44.268000,195,10.602351033668356,thermal,thermal-rgb
pair_01514,4817,2020-09-24T13:12:44.268000,195,10.602351033668356,thermal,thermal-rgb
pair_01515,4817,2020-09-24T13:12:44.268000,195,10.602351033668356,thermal,thermal-rgb
pair_01516,4842,2020-09-24T13:12:45.268000,196,2.7742197000293345,thermal,thermal-rgb
pair_01517,4842,2020-09-24T13:12:45.268000,196,2.7742197000293345,thermal,thermal-rgb
pair_01518,4842,2020-09-24T13:12:45.268000,196,2.7742197000293345,thermal,thermal-rgb
pair_01519,4842,2020-09-24T13:12:45.268000,196,2.7742197000293345,thermal,thermal-rgb
pair_01520,4842,2020-09-24T13:12:45.268000,196,2.7742197000293345,thermal,thermal-rgb
pair_01521,4842,2020-09-24T13:12:45.268000,196,2.7742197000293345,thermal,thermal-rgb
pair_01522,4842,2020-09-24T13:12:45.268000,196,2.7742197000293345,thermal,thermal-rgb
pair_01523,4842,2020-09-24T13:12:45.268000,196,2.7742197000293345,thermal,thermal-rgb
pair_01524,4867,2020-09-24T13:12:46.268000,197,16.150790433698603,thermal,thermal-rgb
pair_01525,4867,2020-09-24T13:12:46.268000,197,16.150790433698603,thermal,thermal-rgb
pair_01526,4867,2020-09-24T13:12:46.268000,197,16.150790433698603,thermal,thermal-rgb
pair_01527,4867,2020-09-24T13:12:46.268000,197,16.150790433698603,thermal,thermal-rgb
pair_01528,4867,2020-09-24T13:12:46.268000,197,16.150790433698603,thermal,thermal-rgb
pair_01529,4867,2020-09-24T13:12:46.268000,197,16.150790433698603,thermal,thermal-rgb
pair_01530,4867,2020-09-24T13:12:46.268000,197,16.150790433698603,thermal,thermal-rgb
pair_01531,4867,2020-09-24T13:12:46.268000,197,16.150790433698603,thermal,thermal-rgb
pair_01532,4891,2020-09-24T13:12:47.268000,198,11.007701661952751,thermal,thermal-rgb
pair_01533,4891,2020-09-24T13:12:47.268000,198,11.007701661952751,thermal,thermal-rgb
pair_01534,4891,2020-09-24T13:12:47.268000,198,11.007701661952751,thermal,thermal-rgb
pair_01535,4891,2020-09-24T13:12:47.268000,198,11.007701661952751,thermal,thermal-rgb
pair_01536,4891,2020-09-24T13:12:47.268000,198,11.007701661952751,thermal,thermal-rgb
pair_01537,4891,2020-09-24T13:12:47.268000,198,11.007701661952751,thermal,thermal-rgb
pair_01538,4891,2020-09-24T13:12:47.268000,198,11.007701661952751,thermal,thermal-rgb
pair_01539,4916,2020-09-24T13:12:48.268000,199,2.368869071744939,thermal,thermal-rgb
pair_01540,4916,2020-09-24T13:12:48.268000,199,2.368869071744939,thermal,thermal-rgb
pair_01541,4916,2020-09-24T13:12:48.268000,199,2.368869071744939,thermal,thermal-rgb
pair_01542,4916,2020-09-24T13:12:48.268000,199,2.368869071744939,thermal,thermal-rgb
pair_01543,4916,2020-09-24T13:12:48.268000,199,2.368869071744939,thermal,thermal-rgb
pair_01544,4916,2020-09-24T13:12:48.268000,199,2.368869071744939,thermal,thermal-rgb
pair_01545,4916,2020-09-24T13:12:48.268000,199,2.368869071744939,thermal,thermal-rgb
pair_01546,4916,2020-09-24T13:12:48.268000,199,2.368869071744939,thermal,thermal-rgb
pair_01547,4941,2020-09-24T13:12:49.268000,200,15.745439805414208,thermal,thermal-rgb
pair_01548,4941,2020-09-24T13:12:49.268000,200,15.745439805414208,thermal,thermal-rgb
pair_01549,4941,2020-09-24T13:12:49.268000,200,15.745439805414208,thermal,thermal-rgb
pair_01550,4941,2020-09-24T13:12:49.268000,200,15.745439805414208,thermal,thermal-rgb
pair_01551,4941,2020-09-24T13:12:49.268000,200,15.745439805414208,thermal,thermal-rgb
pair_01552,4941,2020-09-24T13:12:49.268000,200,15.745439805414208,thermal,thermal-rgb
pair_01553,4941,2020-09-24T13:12:49.268000,200,15.745439805414208,thermal,thermal-rgb
pair_01554,4941,2020-09-24T13:12:49.268000,200,15.745439805414208,thermal,thermal-rgb
pair_01555,4965,2020-09-24T13:12:50.268000,201,11.413052290237147,thermal,thermal-rgb
pair_01556,4965,2020-09-24T13:12:50.268000,201,11.413052290237147,thermal,thermal-rgb
pair_01557,4965,2020-09-24T13:12:50.268000,201,11.413052290237147,thermal,thermal-rgb
pair_01558,4965,2020-09-24T13:12:50.268000,201,11.413052290237147,thermal,thermal-rgb
pair_01559,4965,2020-09-24T13:12:50.268000,201,11.413052290237147,thermal,thermal-rgb
pair_01560,4965,2020-09-24T13:12:50.268000,201,11.413052290237147,thermal,thermal-rgb
pair_01561,4965,2020-09-24T13:12:50.268000,201,11.413052290237147,thermal,thermal-rgb
pair_01562,4965,2020-09-24T13:12:50.268000,201,11.413052290237147,thermal,thermal-rgb
pair_01563,4990,2020-09-24T13:12:51.268000,202,1.9635184434321218,thermal,thermal-rgb
pair_01564,4990,2020-09-24T13:12:51.268000,202,1.9635184434321218,thermal,thermal-rgb
pair_01565,4990,2020-09-24T13:12:51.268000,202,1.9635184434321218,thermal,thermal-rgb
pair_01566,4990,2020-09-24T13:12:51.268000,202,1.9635184434321218,thermal,thermal-rgb
pair_01567,4990,2020-09-24T13:12:51.268000,202,1.9635184434321218,thermal,thermal-rgb
pair_01568,4990,2020-09-24T13:12:51.268000,202,1.9635184434321218,thermal,thermal-rgb
pair_01569,4990,2020-09-24T13:12:51.268000,202,1.9635184434321218,thermal,thermal-rgb
pair_01570,4990,2020-09-24T13:12:51.268000,202,1.9635184434321218,thermal,thermal-rgb
pair_01571,5015,2020-09-24T13:12:52.268000,203,15.340089177129812,thermal,thermal-rgb
pair_01572,5015,2020-09-24T13:12:52.268000,203,15.340089177129812,thermal,thermal-rgb
pair_01573,5015,2020-09-24T13:12:52.268000,203,15.340089177129812,thermal,thermal-rgb
pair_01574,5015,2020-09-24T13:12:52.268000,203,15.340089177129812,thermal,thermal-rgb
pair_01575,5015,2020-09-24T13:12:52.268000,203,15.340089177129812,thermal,thermal-rgb
pair_01576,5015,2020-09-24T13:12:52.268000,203,15.340089177129812,thermal,thermal-rgb
pair_01577,5015,2020-09-24T13:12:52.268000,203,15.340089177129812,thermal,thermal-rgb
pair_01578,5039,2020-09-24T13:12:53.268000,204,11.818402918549964,thermal,thermal-rgb
pair_01579,5039,2020-09-24T13:12:53.268000,204,11.818402918549964,thermal,thermal-rgb
pair_01580,5039,2020-09-24T13:12:53.268000,204,11.818402918549964,thermal,thermal-rgb
pair_01581,5039,2020-09-24T13:12:53.268000,204,11.818402918549964,thermal,thermal-rgb
pair_01582,5039,2020-09-24T13:12:53.268000,204,11.818402918549964,thermal,thermal-rgb
pair_01583,5039,2020-09-24T13:12:53.268000,204,11.818402918549964,thermal,thermal-rgb
pair_01584,5039,2020-09-24T13:12:53.268000,204,11.818402918549964,thermal,thermal-rgb
pair_01585,5039,2020-09-24T13:12:53.268000,204,11.818402918549964,thermal,thermal-rgb
pair_01586,5064,2020-09-24T13:12:54.268000,205,1.5581678151477263,thermal,thermal-rgb
pair_01587,5064,2020-09-24T13:12:54.268000,205,1.5581678151477263,thermal,thermal-rgb
pair_01588,5064,2020-09-24T13:12:54.268000,205,1.5581678151477263,thermal,thermal-rgb
pair_01589,5064,2020-09-24T13:12:54.268000,205,1.5581678151477263,thermal,thermal-rgb
pair_01590,5064,2020-09-24T13:12:54.268000,205,1.5581678151477263,thermal,thermal-rgb
pair_01591,5064,2020-09-24T13:12:54.268000,205,1.5581678151477263,thermal,thermal-rgb
pair_01592,5064,2020-09-24T13:12:54.268000,205,1.5581678151477263,thermal,thermal-rgb
pair_01593,5064,2020-09-24T13:12:54.268000,205,1.5581678151477263,thermal,thermal-rgb
pair_01594,5089,2020-09-24T13:12:55.268000,206,14.934738548816995,thermal,thermal-rgb
pair_01595,5089,2020-09-24T13:12:55.268000,206,14.934738548816995,thermal,thermal-rgb
pair_01596,5089,2020-09-24T13:12:55.268000,206,14.934738548816995,thermal,thermal-rgb
pair_01597,5089,2020-09-24T13:12:55.268000,206,14.934738548816995,thermal,thermal-rgb
pair_01598,5089,2020-09-24T13:12:55.268000,206,14.934738548816995,thermal,thermal-rgb
pair_01599,5089,2020-09-24T13:12:55.268000,206,14.934738548816995,thermal,thermal-rgb
pair_01600,5089,2020-09-24T13:12:55.268000,206,14.934738548816995,thermal,thermal-rgb
pair_01601,5089,2020-09-24T13:12:55.268000,206,14.934738548816995,thermal,thermal-rgb
pair_01602,5113,2020-09-24T13:12:56.268000,207,12.22375354683436,thermal,thermal-rgb
pair_01603,5113,2020-09-24T13:12:56.268000,207,12.22375354683436,thermal,thermal-rgb
pair_01604,5113,2020-09-24T13:12:56.268000,207,12.22375354683436,thermal,thermal-rgb
pair_01605,5113,2020-09-24T13:12:56.268000,207,12.22375354683436,thermal,thermal-rgb
pair_01606,5113,2020-09-24T13:12:56.268000,207,12.22375354683436,thermal,thermal-rgb
pair_01607,5113,2020-09-24T13:12:56.268000,207,12.22375354683436,thermal,thermal-rgb
pair_01608,5113,2020-09-24T13:12:56.268000,207,12.22375354683436,thermal,thermal-rgb
pair_01609,5113,2020-09-24T13:12:56.268000,207,12.22375354683436,thermal,thermal-rgb
pair_01610,5138,2020-09-24T13:12:57.268000,208,1.1528171868633308,thermal,thermal-rgb
pair_01611,5138,2020-09-24T13:12:57.268000,208,1.1528171868633308,thermal,thermal-rgb
pair_01612,5138,2020-09-24T13:12:57.268000,208,1.1528171868633308,thermal,thermal-rgb
pair_01613,5138,2020-09-24T13:12:57.268000,208,1.1528171868633308,thermal,thermal-rgb
pair_01614,5138,2020-09-24T13:12:57.268000,208,1.1528171868633308,thermal,thermal-rgb
pair_01615,5138,2020-09-24T13:12:57.268000,208,1.1528171868633308,thermal,thermal-rgb
pair_01616,5138,2020-09-24T13:12:57.268000,208,1.1528171868633308,thermal,thermal-rgb
pair_01617,5138,2020-09-24T13:12:57.268000,208,1.1528171868633308,thermal,thermal-rgb
pair_01618,5163,2020-09-24T13:12:58.268000,209,14.5293879205326,thermal,thermal-rgb
pair_01619,5163,2020-09-24T13:12:58.268000,209,14.5293879205326,thermal,thermal-rgb
pair_01620,5163,2020-09-24T13:12:58.268000,209,14.5293879205326,thermal,thermal-rgb
pair_01621,5163,2020-09-24T13:12:58.268000,209,14.5293879205326,thermal,thermal-rgb
pair_01622,5163,2020-09-24T13:12:58.268000,209,14.5293879205326,thermal,thermal-rgb
pair_01623,5163,2020-09-24T13:12:58.268000,209,14.5293879205326,thermal,thermal-rgb
pair_01624,5163,2020-09-24T13:12:58.268000,209,14.5293879205326,thermal,thermal-rgb
pair_01625,5187,2020-09-24T13:12:59.268000,210,12.629104175118755,thermal,thermal-rgb
